source_id,ra,dec,phot_g_mean_mag,bp_rp,parallax,pmra,pmdec,ruwe,sep_arcmin
604906771677661184,133.06854219369256,11.80172873200377,15.981641,0.875721,0.7044257526676942,-4.909780126360364,-3.4144631970345887,1.0482854,14.331428539532107
604907390153062016,132.71139932834978,11.583942532403386,12.851842,0.76532745,1.5346119620339285,1.9339159914917743,-35.55289840827134,0.91617477,15.478419721739767
604908042987539072,132.79284485482103,11.636631845549358,21.14687,1.4783459,,,,,10.967990551723066
604908042988074368,132.78801208502654,11.64635800939035,19.109062,0.75354195,0.04947378362977661,-1.3115528015536033,-0.49890965505615315,0.9096289,10.448951156617277
604908382289752320,132.7509684637927,11.669537797558,19.555502,1.8707008,1.024832283924436,-0.3013514870409382,5.3774364615501185,1.0007025,9.842626143323292
604908489664691456,132.6686492725073,11.623304090211462,17.89022,1.8975449,1.2157948004854353,-11.585970552678145,-2.7601144192489713,0.97293365,14.799318787776683
604908695823123072,132.6491184401455,11.626752275914125,15.050134,0.9879656,1.1670147757357756,-10.81060727025664,-3.6913952738752442,1.0651193,15.383614371782816
604909206923481088,132.73619347840634,11.687757105695407,17.416285,1.3378677,0.49964057147201657,7.389726747703309,1.9118813172028006,0.98081374,9.33104855889368
604909348658143744,132.6916758306922,11.685871847893228,19.350813,2.5350666,1.381671638695839,0.6216470625987484,-1.3925461665928982,1.077191,11.08848526396704
604909894118735360,132.78056987616995,11.696132335255589,19.525,2.2631035,1.9728451437931496,-10.598336333132227,-2.978172292062358,1.0535294,7.690456676850889
604910650032496512,132.76868134613954,11.696969048873198,18.356441,2.5311718,1.223679588075312,-11.015510135380138,-2.93202401232666,1.0972853,7.908993538021935
604910723047665024,132.76026337237496,11.712259421574686,20.032694,2.148283,1.9931397293260842,-10.005783466081075,-2.3678580335548918,1.0856723,7.329939466239741
604911027994078976,132.762128168279,11.731073611761845,20.434658,1.5014191,0.7396204574436274,-3.104878256165643,-10.671248116258477,0.9026877,6.3271306567134
604911199788235648,132.81779657290343,11.742470236647666,13.301689,0.76684284,1.1727584165852136,-11.02582970860762,-2.8496935078284134,1.1349987,4.473837778664472
604911307163200000,132.82379425742133,11.741530484622633,14.99642,1.1688433,1.093005141950047,-10.8179584119286,-3.2392425744591975,1.2524388,4.510726923758067
604912368019294976,132.66864453603912,11.703203361474632,13.908649,0.76998043,1.1444891099800591,-10.973786313314196,-3.157198290279965,1.0108137,11.4335817209065
604912471098642304,132.68433363532756,11.723309415337242,16.452803,1.1916857,0.6434876720642225,-13.499840147854288,-1.5958477591655897,1.0359049,9.983375833283706
604912475394334592,132.67824477672357,11.715384620054877,19.72689,1.9512482,1.1206913958398164,-4.8302321875733645,-8.047893838445155,0.96562004,10.54812057772102
604912612833292800,132.63811915710542,11.729045378094833,16.760757,1.3130665,1.0262406487837659,0.6273505013781435,-19.86424568544016,0.99232024,12.171853457520992
604913162588927488,132.55058784905737,11.71471606766157,14.953916,0.960207,1.1255264375617482,-10.977457425001013,-2.984442062651169,1.0595208,17.241176621790977
604914051646619136,132.7464440408151,11.747704495318185,19.825626,1.9804783,0.8617634593520435,-5.6430080227384245,3.8464999694014606,1.0510795,6.198937976944277
604914227740983936,132.70269971563502,11.751322741169176,17.884558,2.016796,1.1052137396840835,-11.394099722664045,-2.325319729708699,1.0612057,8.184606385491845
604914605698086784,132.77677928197727,11.79184099767538,16.073326,1.2734985,1.2211695240980063,-11.183368762335174,-2.870387366899041,0.9368053,3.200818609827076
604914807561160704,132.72369242207918,11.799927782409746,20.134308,2.2195415,1.4602310604800572,-11.131615994595133,-2.231708697516579,0.9770016,6.034324404161213
604915086734257152,132.66066507450043,11.776786753817767,15.228779,1.0252581,1.1599191007904215,-10.997338311994312,-2.785510195005002,1.0391486,9.944499041095197
604915670850035968,132.71548328428784,11.832576154340542,21.277044,1.4639874,,,,,6.501721155431616
604915842648492544,132.68216687180748,11.824621651959056,19.848858,2.4066677,1.1430898953898223,-11.896216039169184,-3.608885584735688,1.0465457,8.401703894406937
604916151886289152,132.89233733072786,11.73809858209613,18.997051,1.4522781,0.3770399826696107,-0.906363140994672,-3.152768351685862,1.0066184,6.1550744093268035
604916598562882048,132.884867990325,11.779347612948708,14.407771,0.8944063,1.0839366750866792,-10.60498531428491,-2.7867376403377335,0.97730994,4.169693972216785
604916598562886272,132.87487401793535,11.773384253510864,17.125044,1.6450901,1.0994147664082934,-11.02109406663472,-3.113604206126541,1.0458337,3.915999718823044
604916839081021824,132.97710105828384,11.796035093720711,18.795782,0.7435932,-0.014165814011183225,2.892145686905989,-15.451452066418888,1.1273566,9.018636097909457
604917526276009344,132.83573418547533,11.791815154914183,21.161734,,,,,,1.6207291300851632
604917663714774784,132.85391265515494,11.816874464105041,13.094708,0.76790714,1.2258146711835962,-9.847699282419299,-3.256774812901664,1.1580116,1.698027568003733
604917865577461888,132.8927809566184,11.82883833383453,12.715951,0.7045479,1.1581733525697717,-11.00094095521229,-3.024715559370528,1.0078723,4.046660839370627
604918247830311552,132.87629384835847,11.856157575388933,14.705593,0.9268284,1.1883761137595963,-11.066557845710715,-2.899130014563398,0.9396557,3.8312060392671614
604918282190043648,132.89017067428628,11.862498376939232,13.116055,0.80105686,-0.12074027232455467,-11.593723434586025,-2.508816208308544,9.214549,4.711401574384117
604918797585291648,132.9743416822167,11.852555207267613,21.010798,1.6985054,,,,,9.030039944080563
604918896371408256,133.04127145186982,11.854961636661846,21.107107,1.785923,,,,,12.90621689967915
604919136887959552,133.00200032204103,11.859655859244445,16.563538,2.1814575,1.7849295480729213,-28.086012674011755,-18.26156712661151,0.9834067,10.708916955562357
604919725299047424,132.919383365524,11.86854455190609,16.304115,1.6064682,1.12142965270055,-10.981502503263274,-2.865172804067411,0.96236223,6.355721966186516
604919794018524032,132.91482058365125,11.879997181098858,19.523106,2.1836185,1.4348249608252874,-11.200695188913665,-2.7983859053724247,0.9642186,6.49945880228324
604920030241548928,132.96655357963166,11.895967857052954,19.463173,2.287077,1.5133462917667848,-12.136668538275723,-3.609261832563837,0.9879793,9.576526821417831
604920236399979264,132.95848487084604,11.903067651966552,20.101303,2.1447353,1.9305790580624091,-11.436336879849438,-3.0127760643765007,1.0391448,9.396270351745201
